# Rt Group Reward Records - Total groups: 3002
# Initial μ: 0.5, Initial loss rate: 0.01
# Hybrid loss enabled: 1
frame_id,Rt_value,loss_rate,mu_used,avg_reward,group_delay_ms,packet_count,group_start_time,group_end_time,bandwidth_utilization,p_delay,p_loss,p_mddl
1525,0,0.002,0.5,-0.771667,78,30,193.928,194.006,0.5,0.13,0,0.966667
1526,0,0.002,0.5,-0.771667,73,30,193.988,194.061,0.5,0.13,0,0.966667
1527,0,0.002,0.5,-0.771667,76,30,194.043,194.119,0.5,0.13,0,0.966667
1528,0,0.002,0.5,-0.771667,77,30,194.101,194.178,0.5,0.13,0,0.966667
1529,0,0.002,0.5,-0.771667,74,30,194.16,194.234,0.5,0.13,0,0.966667
1530,0,0.002,0.5,-0.771667,74,30,194.216,194.29,0.5,0.13,0,0.966667
1531,0,0.002,0.5,-0.771667,75,30,194.272,194.347,0.5,0.13,0,0.966667
1532,0,0.002,0.5,-0.771667,76,30,194.329,194.405,0.5,0.13,0,0.966667
1533,0,0.002,0.5,-0.771667,75,30,194.387,194.462,0.5,0.13,0,0.966667
1534,0,0.002,0.5,-0.771667,78,30,194.444,194.522,0.5,0.13,0,0.966667
1535,0,0.002,0.5,-0.771667,75,30,194.504,194.579,0.5,0.13,0,0.966667
1536,0,0.002,0.5,-0.771667,74,30,194.561,194.635,0.5,0.13,0,0.966667
1537,0,0.002,0.5,-0.771667,71,30,194.616,194.687,0.5,0.13,0,0.966667
1538,0,0.002,0.5,-0.771667,68,30,194.669,194.737,0.5,0.13,0,0.966667
1539,0,0.002,0.5,-0.771667,75,30,194.719,194.794,0.5,0.13,0,0.966667
1540,0,0.002,0.5,-0.771667,73,30,194.776,194.849,0.5,0.13,0,0.966667
1541,0,0.002,0.5,-0.771667,74,30,194.831,194.905,0.5,0.13,0,0.966667
1542,0,0.002,0.5,-0.771667,75,30,194.887,194.962,0.5,0.13,0,0.966667
1543,0,0.002,0.5,-0.771667,75,30,194.944,195.019,0.5,0.13,0,0.966667
1544,0,0.002,0.5,-0.771667,73,30,195.001,195.074,0.5,0.13,0,0.966667
1545,0,0.002,0.5,-0.771667,76,30,195.056,195.132,0.5,0.13,0,0.966667
1546,0,0.002,0.5,-0.771667,73,30,195.114,195.187,0.5,0.13,0,0.966667
1547,0,0.002,0.5,-0.771667,75,30,195.169,195.244,0.5,0.13,0,0.966667
1548,0,0.002,0.5,-0.771667,71,30,195.226,195.297,0.5,0.13,0,0.966667
1549,0,0.002,0.5,-0.771667,75,30,195.279,195.354,0.5,0.13,0,0.966667
1550,0,0.002,0.5,-0.771667,75,30,195.336,195.411,0.5,0.13,0,0.966667
1551,0,0.002,0.5,-0.771667,73,30,195.393,195.466,0.5,0.13,0,0.966667
1552,0,0.002,0.5,-0.771667,74,30,195.448,195.522,0.5,0.13,0,0.966667
1553,0,0.002,0.5,-0.771667,75,30,195.504,195.579,0.5,0.13,0,0.966667
1554,0,0.002,0.5,-0.771667,72,30,195.561,195.633,0.5,0.13,0,0.966667
1555,0,0.002,0.5,-0.771667,73,30,195.615,195.688,0.5,0.13,0,0.966667
1556,0,0.002,0.5,-0.771667,74,30,195.67,195.744,0.5,0.13,0,0.966667
1557,0,0.002,0.5,-0.771667,73,30,195.726,195.799,0.5,0.13,0,0.966667
1558,0,0.002,0.5,-0.771667,73,30,195.781,195.854,0.5,0.13,0,0.966667
1559,0,0.002,0.5,-0.771667,75,30,195.836,195.911,0.5,0.13,0,0.966667
1560,0,0.002,0.5,-0.771667,73,30,195.893,195.966,0.5,0.13,0,0.966667
1561,0,0.002,0.5,-0.771667,73,30,195.948,196.021,0.5,0.13,0,0.966667
1562,0,0.002,0.5,-0.771667,77,30,196.003,196.08,0.5,0.13,0,0.966667
1563,0,0.002,0.5,-0.771667,74,30,196.062,196.136,0.5,0.13,0,0.966667
1564,0,0.002,0.5,-0.771667,71,30,196.118,196.189,0.5,0.13,0,0.966667
1565,0,0.002,0.5,-0.771667,75,30,196.171,196.246,0.5,0.13,0,0.966667
1566,0,0.002,0.5,-0.771667,73,30,196.228,196.301,0.5,0.13,0,0.966667
1567,0,0.002,0.5,-0.771667,74,30,196.283,196.357,0.5,0.13,0,0.966667
1568,0,0.002,0.5,-0.771667,77,30,196.339,196.416,0.5,0.13,0,0.966667
1569,0,0.002,0.5,-0.771667,74,30,196.398,196.472,0.5,0.13,0,0.966667
1570,0,0.002,0.5,-0.771667,77,30,196.454,196.531,0.5,0.13,0,0.966667
1571,0,0.002,0.5,-0.771667,76,30,196.513,196.589,0.5,0.13,0,0.966667
1572,0,0.002,0.5,-0.771667,74,30,196.569,196.643,0.5,0.13,0,0.966667
1573,0,0.002,0.5,-0.771667,73,30,196.625,196.698,0.5,0.13,0,0.966667
1574,0,0.002,0.5,-0.771667,74,30,196.68,196.754,0.5,0.13,0,0.966667
1575,0,0.002,0.5,-0.771667,72,30,196.736,196.808,0.5,0.13,0,0.966667
1576,0,0.002,0.5,-0.771667,72,30,196.79,196.862,0.5,0.13,0,0.966667
1577,0,0.002,0.5,-0.771667,73,30,196.844,196.917,0.5,0.13,0,0.966667
1578,0,0.002,0.5,-0.771667,75,30,196.899,196.974,0.5,0.13,0,0.966667
1579,0,0.002,0.5,-0.771667,75,30,196.956,197.031,0.5,0.13,0,0.966667
1580,0,0.002,0.5,-0.771667,75,30,197.013,197.088,0.5,0.13,0,0.966667
1581,0,0.002,0.5,-0.771667,74,30,197.07,197.144,0.5,0.13,0,0.966667
1582,0,0.002,0.5,-0.771667,75,30,197.126,197.201,0.5,0.13,0,0.966667
1583,0,0.002,0.5,-0.771667,74,30,197.183,197.257,0.5,0.13,0,0.966667
1584,0,0.002,0.5,-0.771667,73,30,197.239,197.312,0.5,0.13,0,0.966667
1585,0,0.002,0.5,-0.771667,75,30,197.292,197.367,0.5,0.13,0,0.966667
1586,0,0.002,0.5,-0.771667,75,30,197.349,197.424,0.5,0.13,0,0.966667
1587,0,0.002,0.5,-0.771667,77,30,197.406,197.483,0.5,0.13,0,0.966667
1588,0,0.002,0.5,-0.771667,73,30,197.465,197.538,0.5,0.13,0,0.966667
1589,0,0.002,0.5,-0.771667,70,30,197.52,197.59,0.5,0.13,0,0.966667
1590,0,0.002,0.5,-0.771667,67,30,197.572,197.639,0.5,0.13,0,0.966667
1591,0,0.002,0.5,-0.771667,78,30,197.621,197.699,0.5,0.13,0,0.966667
1592,0,0.002,0.5,-0.771667,75,30,197.681,197.756,0.5,0.13,0,0.966667
1593,0,0.002,0.5,-0.771667,78,30,197.738,197.816,0.5,0.13,0,0.966667
1594,0,0.002,0.5,-0.771667,76,30,197.798,197.874,0.5,0.13,0,0.966667
1595,0,0.002,0.5,-0.771667,74,30,197.856,197.93,0.5,0.13,0,0.966667
1596,0,0.002,0.5,-0.771667,75,30,197.912,197.987,0.5,0.13,0,0.966667
1597,0,0.002,0.5,-0.771667,74,30,197.969,198.043,0.5,0.13,0,0.966667
1598,0,0.002,0.5,-0.771667,74,30,198.025,198.099,0.5,0.13,0,0.966667
1599,0,0.002,0.5,-0.771667,73,30,198.081,198.154,0.5,0.13,0,0.966667
1600,0,0.002,0.5,-0.771667,76,30,198.136,198.212,0.5,0.13,0,0.966667
1601,0,0.002,0.5,-0.771667,75,30,198.194,198.269,0.5,0.13,0,0.966667
1602,0,0.002,0.5,-0.771667,74,30,198.251,198.325,0.5,0.13,0,0.966667
1603,0,0.002,0.5,-0.771667,75,30,198.307,198.382,0.5,0.13,0,0.966667
1604,0,0.002,0.5,-0.771667,77,30,198.364,198.441,0.5,0.13,0,0.966667
1605,0,0.002,0.5,-0.771667,74,30,198.423,198.497,0.5,0.13,0,0.966667
1606,0,0.002,0.5,-0.771667,75,30,198.479,198.554,0.5,0.13,0,0.966667
1607,0,0.002,0.5,-0.771667,75,30,198.536,198.611,0.5,0.13,0,0.966667
1608,0,0.002,0.5,-0.771667,75,30,198.593,198.668,0.5,0.13,0,0.966667
1609,0,0.002,0.5,-0.771667,79,30,198.65,198.729,0.5,0.13,0,0.966667
1610,0,0.002,0.5,-0.771667,77,30,198.711,198.788,0.5,0.13,0,0.966667
1611,0,0.002,0.5,-0.771667,73,30,198.77,198.843,0.5,0.13,0,0.966667
1612,0,0.002,0.5,-0.771667,78,30,198.825,198.903,0.5,0.13,0,0.966667
1613,0,0.002,0.5,-0.771667,75,30,198.885,198.96,0.5,0.13,0,0.966667
1614,0,0.002,0.5,-0.771667,74,30,198.942,199.016,0.5,0.13,0,0.966667
1615,0,0.002,0.5,-0.771667,72,30,198.998,199.07,0.5,0.13,0,0.966667
1616,0,0.002,0.5,-0.771667,77,30,199.052,199.129,0.5,0.13,0,0.966667
1617,0,0.002,0.5,-0.771667,76,30,199.111,199.187,0.5,0.13,0,0.966667
1618,0,0.002,0.5,-0.771667,74,30,199.169,199.243,0.5,0.13,0,0.966667
1619,0,0.002,0.5,-0.771667,74,30,199.224,199.298,0.5,0.13,0,0.966667
1620,0,0.002,0.5,-0.771667,76,30,199.28,199.356,0.5,0.13,0,0.966667
1621,0,0.002,0.5,-0.771667,73,30,199.338,199.411,0.5,0.13,0,0.966667
1622,0,0.002,0.5,-0.771667,76,30,199.393,199.469,0.5,0.13,0,0.966667
1623,0,0.002,0.5,-0.771667,73,30,199.451,199.524,0.5,0.13,0,0.966667
1624,0,0.002,0.5,-0.771667,73,30,199.506,199.579,0.5,0.13,0,0.966667
1625,0,0.002,0.5,-0.771667,76,30,199.561,199.637,0.5,0.13,0,0.966667
1626,0,0.002,0.5,-0.771667,73,30,199.619,199.692,0.5,0.13,0,0.966667
1627,0,0.002,0.5,-0.771667,75,30,199.674,199.749,0.5,0.13,0,0.966667
1628,0,0.002,0.5,-0.771667,76,30,199.731,199.807,0.5,0.13,0,0.966667
1629,0,0.002,0.5,-0.771667,73,30,199.789,199.862,0.5,0.13,0,0.966667
1630,0,0.002,0.5,-0.771667,78,30,199.844,199.922,0.5,0.13,0,0.966667
1631,0,0.002,0.5,-0.771667,77,30,199.904,199.981,0.5,0.13,0,0.966667
1632,0,0.002,0.5,-0.771667,73,30,199.963,200.036,0.5,0.13,0,0.966667
1633,0,0.002,0.5,-0.771667,73,30,200.018,200.091,0.5,0.13,0,0.966667
1634,0,0.002,0.5,-0.771667,77,30,200.073,200.15,0.5,0.13,0,0.966667
1635,0,0.002,0.5,-0.771667,75,30,200.132,200.207,0.5,0.13,0,0.966667
1636,0,0.002,0.5,-0.771667,77,30,200.189,200.266,0.5,0.13,0,0.966667
1637,0,0.002,0.5,-0.771667,72,30,200.248,200.32,0.5,0.13,0,0.966667
1638,0,0.002,0.5,-0.771667,72,30,200.302,200.374,0.5,0.13,0,0.966667
1639,0,0.002,0.5,-0.771667,77,30,200.356,200.433,0.5,0.13,0,0.966667
1640,0,0.002,0.5,-0.771667,75,30,200.415,200.49,0.5,0.13,0,0.966667
1641,0,0.002,0.5,-0.771667,76,30,200.472,200.548,0.5,0.13,0,0.966667
1642,0,0.002,0.5,-0.771667,75,30,200.53,200.605,0.5,0.13,0,0.966667
1643,0,0.002,0.5,-0.771667,74,30,200.587,200.661,0.5,0.13,0,0.966667
1644,0,0.002,0.5,-0.771667,77,30,200.643,200.72,0.5,0.13,0,0.966667
1645,0,0.002,0.5,-0.771667,73,30,200.702,200.775,0.5,0.13,0,0.966667
1646,0,0.002,0.5,-0.771667,75,30,200.757,200.832,0.5,0.13,0,0.966667
1647,0,0.002,0.5,-0.771667,75,30,200.814,200.889,0.5,0.13,0,0.966667
1648,0,0.002,0.5,-0.771667,76,30,200.873,200.949,0.5,0.13,0,0.966667
1649,0,0.002,0.5,-0.771667,75,30,200.931,201.006,0.5,0.13,0,0.966667
1650,0,0.002,0.5,-0.771667,77,30,200.988,201.065,0.5,0.13,0,0.966667
1651,0,0.002,0.5,-0.771667,75,30,201.047,201.122,0.5,0.13,0,0.966667
1652,0,0.002,0.5,-0.771667,73,30,201.104,201.177,0.5,0.13,0,0.966667
1653,0,0.002,0.5,-0.771667,75,30,201.159,201.234,0.5,0.13,0,0.966667
1654,0,0.002,0.5,-0.771667,77,30,201.216,201.293,0.5,0.13,0,0.966667
1655,0,0.002,0.5,-0.771667,73,30,201.275,201.348,0.5,0.13,0,0.966667
1656,0,0.002,0.5,-0.771667,77,30,201.33,201.407,0.5,0.13,0,0.966667
1657,0,0.002,0.5,-0.771667,75,30,201.389,201.464,0.5,0.13,0,0.966667
1658,0,0.002,0.5,-0.771667,75,30,201.446,201.521,0.5,0.13,0,0.966667
1659,0,0.002,0.5,-0.771667,77,30,201.501,201.578,0.5,0.13,0,0.966667
1660,0,0.002,0.5,-0.771667,77,30,201.56,201.637,0.5,0.13,0,0.966667
1661,0,0.002,0.5,-0.771667,73,30,201.619,201.692,0.5,0.13,0,0.966667
1662,0,0.002,0.5,-0.771667,74,30,201.674,201.748,0.5,0.13,0,0.966667
1663,0,0.002,0.5,-0.771667,73,30,201.73,201.803,0.5,0.13,0,0.966667
1664,0,0.002,0.5,-0.771667,73,30,201.785,201.858,0.5,0.13,0,0.966667
1665,0,0.002,0.5,-0.771667,74,30,201.84,201.914,0.5,0.13,0,0.966667
1666,0,0.002,0.5,-0.771667,77,30,201.896,201.973,0.5,0.13,0,0.966667
1667,0,0.002,0.5,-0.771667,73,30,201.955,202.028,0.5,0.13,0,0.966667
1668,0,0.002,0.5,-0.771667,75,30,202.01,202.085,0.5,0.13,0,0.966667
1669,0,0.002,0.5,-0.771667,74,30,202.067,202.141,0.5,0.13,0,0.966667
1670,0,0.002,0.5,-0.771667,75,30,202.123,202.198,0.5,0.13,0,0.966667
1671,0,0.002,0.5,-0.771667,73,30,202.18,202.253,0.5,0.13,0,0.966667
1672,0,0.002,0.5,-0.771667,75,30,202.235,202.31,0.5,0.13,0,0.966667
1673,0,0.002,0.5,-0.771667,78,30,202.292,202.37,0.5,0.13,0,0.966667
1674,0,0.002,0.5,-0.771667,75,30,202.352,202.427,0.5,0.13,0,0.966667
1675,0,0.002,0.5,-0.771667,73,30,202.409,202.482,0.5,0.13,0,0.966667
1676,0,0.002,0.5,-0.771667,78,30,202.464,202.542,0.5,0.13,0,0.966667
1677,0,0.002,0.5,-0.771667,73,30,202.524,202.597,0.5,0.13,0,0.966667
1678,0,0.002,0.5,-0.771667,75,30,202.579,202.654,0.5,0.13,0,0.966667
1679,0,0.002,0.5,-0.771667,74,30,202.636,202.71,0.5,0.13,0,0.966667
1680,0,0.002,0.5,-0.771667,74,30,202.691,202.765,0.5,0.13,0,0.966667
1681,0,0.002,0.5,-0.771667,75,30,202.747,202.822,0.5,0.13,0,0.966667
1682,0,0.002,0.5,-0.771667,79,30,202.804,202.883,0.5,0.13,0,0.966667
1683,0,0.002,0.5,-0.771667,77,30,202.864,202.941,0.5,0.13,0,0.966667
1684,0,0.002,0.5,-0.771667,75,30,202.923,202.998,0.5,0.13,0,0.966667
1685,0,0.002,0.5,-0.771667,75,30,202.98,203.055,0.5,0.13,0,0.966667
1686,0,0.002,0.5,-0.771667,75,30,203.037,203.112,0.5,0.13,0,0.966667
1687,0,0.002,0.5,-0.771667,73,30,203.094,203.167,0.5,0.13,0,0.966667
1688,0,0.002,0.5,-0.771667,76,30,203.149,203.225,0.5,0.13,0,0.966667
1689,0,0.002,0.5,-0.771667,75,30,203.207,203.282,0.5,0.13,0,0.966667
1690,0,0.002,0.5,-0.771667,75,30,203.264,203.339,0.5,0.13,0,0.966667
1691,0,0.002,0.5,-0.771667,76,30,203.321,203.397,0.5,0.13,0,0.966667
1692,0,0.002,0.5,-0.771667,70,30,203.379,203.449,0.5,0.13,0,0.966667
1693,0,0.002,0.5,-0.771667,73,30,203.429,203.502,0.5,0.13,0,0.966667
1694,0,0.002,0.5,-0.771667,75,30,203.482,203.557,0.5,0.13,0,0.966667
1695,0,0.002,0.5,-0.771667,74,30,203.539,203.613,0.5,0.13,0,0.966667
1696,0,0.002,0.5,-0.771667,76,30,203.595,203.671,0.5,0.13,0,0.966667
1697,0,0.002,0.5,-0.771667,74,30,203.652,203.726,0.5,0.13,0,0.966667
1698,0,0.002,0.5,-0.771667,73,30,203.708,203.781,0.5,0.13,0,0.966667
1699,0,0.002,0.5,-0.771667,75,30,203.763,203.838,0.5,0.13,0,0.966667
1700,0,0.002,0.5,-0.771667,73,30,203.82,203.893,0.5,0.13,0,0.966667
1701,0,0.002,0.5,-0.771667,73,30,203.875,203.948,0.5,0.13,0,0.966667
1702,0,0.002,0.5,-0.771667,76,30,203.93,204.006,0.5,0.13,0,0.966667
1703,0,0.002,0.5,-0.771667,73,30,203.988,204.061,0.5,0.13,0,0.966667
1704,0,0.002,0.5,-0.771667,73,30,204.043,204.116,0.5,0.13,0,0.966667
1705,0,0.002,0.5,-0.771667,75,30,204.098,204.173,0.5,0.13,0,0.966667
1706,0,0.002,0.5,-0.771667,75,30,204.155,204.23,0.5,0.13,0,0.966667
1707,0,0.002,0.5,-0.771667,75,30,204.212,204.287,0.5,0.13,0,0.966667
1708,0,0.002,0.5,-0.771667,75,30,204.269,204.344,0.5,0.13,0,0.966667
1709,0,0.002,0.5,-0.771667,73,30,204.326,204.399,0.5,0.13,0,0.966667
1710,0,0.002,0.5,-0.771667,73,30,204.381,204.454,0.5,0.13,0,0.966667
1711,0,0.002,0.5,-0.771667,75,30,204.436,204.511,0.5,0.13,0,0.966667
1712,0,0.002,0.5,-0.771667,77,30,204.493,204.57,0.5,0.13,0,0.966667
1713,0,0.002,0.5,-0.771667,74,30,204.552,204.626,0.5,0.13,0,0.966667
1714,0,0.002,0.5,-0.771667,79,30,204.608,204.687,0.5,0.13,0,0.966667
1715,0,0.002,0.5,-0.771667,77,30,204.668,204.745,0.5,0.13,0,0.966667
1716,0,0.002,0.5,-0.771667,74,30,204.727,204.801,0.5,0.13,0,0.966667
1717,0,0.002,0.5,-0.771667,73,30,204.783,204.856,0.5,0.13,0,0.966667
1718,0,0.002,0.5,-0.771667,75,30,204.838,204.913,0.5,0.13,0,0.966667
1719,0,0.002,0.5,-0.771667,75,30,204.895,204.97,0.5,0.13,0,0.966667
1720,0,0.002,0.5,-0.771667,75,30,204.952,205.027,0.5,0.13,0,0.966667
1721,0,0.002,0.5,-0.771667,76,30,205.009,205.085,0.5,0.13,0,0.966667
1722,0,0.002,0.5,-0.771667,75,30,205.067,205.142,0.5,0.13,0,0.966667
1723,0,0.002,0.5,-0.771667,74,30,205.124,205.198,0.5,0.13,0,0.966667
1724,0,0.002,0.5,-0.771667,76,30,205.179,205.255,0.5,0.13,0,0.966667
1725,0,0.002,0.5,-0.771667,74,30,205.236,205.31,0.5,0.13,0,0.966667
1726,0,0.002,0.5,-0.771667,75,30,205.292,205.367,0.5,0.13,0,0.966667
1727,0,0.002,0.5,-0.771667,77,30,205.347,205.424,0.5,0.13,0,0.966667
1728,0,0.002,0.5,-0.771667,79,30,205.406,205.485,0.5,0.13,0,0.966667
1729,0,0.002,0.5,-0.771667,73,30,205.467,205.54,0.5,0.13,0,0.966667
1730,0,0.002,0.5,-0.771667,76,30,205.522,205.598,0.5,0.13,0,0.966667
1731,0,0.002,0.5,-0.771667,75,30,205.58,205.655,0.5,0.13,0,0.966667
1732,0,0.002,0.5,-0.771667,77,30,205.637,205.714,0.5,0.13,0,0.966667
1733,0,0.002,0.5,-0.771667,77,30,205.696,205.773,0.5,0.13,0,0.966667
1734,0,0.002,0.5,-0.771667,77,30,205.755,205.832,0.5,0.13,0,0.966667
1735,0,0.002,0.5,-0.771667,75,30,205.814,205.889,0.5,0.13,0,0.966667
1736,0,0.002,0.5,-0.771667,77,30,205.871,205.948,0.5,0.13,0,0.966667
1737,0,0.002,0.5,-0.771667,74,30,205.93,206.004,0.5,0.13,0,0.966667
1738,0,0.002,0.5,-0.771667,69,30,205.985,206.054,0.5,0.13,0,0.966667
1739,0,0.002,0.5,-0.771667,70,30,206.036,206.106,0.5,0.13,0,0.966667
1740,0,0.002,0.5,-0.771667,75,30,206.088,206.163,0.5,0.13,0,0.966667
1741,0,0.002,0.5,-0.771667,76,30,206.145,206.221,0.5,0.13,0,0.966667
1742,0,0.002,0.5,-0.771667,75,30,206.203,206.278,0.5,0.13,0,0.966667
1743,0,0.002,0.5,-0.771667,78,30,206.258,206.336,0.5,0.13,0,0.966667
1744,0,0.002,0.5,-0.771667,73,30,206.318,206.391,0.5,0.13,0,0.966667
1745,0,0.002,0.5,-0.771667,76,30,206.373,206.449,0.5,0.13,0,0.966667
1746,0,0.002,0.5,-0.771667,75,30,206.429,206.504,0.5,0.13,0,0.966667
1747,0,0.002,0.5,-0.771667,73,30,206.486,206.559,0.5,0.13,0,0.966667
1748,0,0.002,0.5,-0.771667,76,30,206.541,206.617,0.5,0.13,0,0.966667
1749,0,0.002,0.5,-0.771667,75,30,206.599,206.674,0.5,0.13,0,0.966667
1750,0,0.002,0.5,-0.771667,76,30,206.656,206.732,0.5,0.13,0,0.966667
1751,0,0.002,0.5,-0.771667,73,30,206.714,206.787,0.5,0.13,0,0.966667
1752,0,0.002,0.5,-0.771667,73,30,206.769,206.842,0.5,0.13,0,0.966667
1753,0,0.002,0.5,-0.771667,73,30,206.824,206.897,0.5,0.13,0,0.966667
1754,0,0.002,0.5,-0.771667,74,30,206.879,206.953,0.5,0.13,0,0.966667
1755,0,0.002,0.5,-0.771667,77,30,206.935,207.012,0.5,0.13,0,0.966667
1756,0,0.002,0.5,-0.771667,74,30,206.994,207.068,0.5,0.13,0,0.966667
1757,0,0.002,0.5,-0.771667,75,30,207.05,207.125,0.5,0.13,0,0.966667
1758,0,0.002,0.5,-0.771667,73,30,207.107,207.18,0.5,0.13,0,0.966667
1759,0,0.002,0.5,-0.771667,76,30,207.162,207.238,0.5,0.13,0,0.966667
1760,0,0.002,0.5,-0.771667,75,30,207.22,207.295,0.5,0.13,0,0.966667
1761,0,0.002,0.5,-0.771667,78,30,207.275,207.353,0.5,0.13,0,0.966667
1762,0,0.002,0.5,-0.771667,73,30,207.335,207.408,0.5,0.13,0,0.966667
1763,0,0.002,0.5,-0.771667,76,30,207.39,207.466,0.5,0.13,0,0.966667
1764,0,0.002,0.5,-0.771667,75,30,207.448,207.523,0.5,0.13,0,0.966667
1765,0,0.002,0.5,-0.771667,73,30,207.505,207.578,0.5,0.13,0,0.966667
1766,0,0.002,0.5,-0.771667,75,30,207.56,207.635,0.5,0.13,0,0.966667
1767,0,0.002,0.5,-0.771667,76,30,207.617,207.693,0.5,0.13,0,0.966667
1768,0,0.002,0.5,-0.771667,75,30,207.675,207.75,0.5,0.13,0,0.966667
1769,0,0.002,0.5,-0.771667,73,30,207.732,207.805,0.5,0.13,0,0.966667
1770,0,0.002,0.5,-0.771667,77,30,207.787,207.864,0.5,0.13,0,0.966667
1771,0,0.002,0.5,-0.771667,73,30,207.846,207.919,0.5,0.13,0,0.966667
1772,0,0.002,0.5,-0.771667,76,30,207.901,207.977,0.5,0.13,0,0.966667
1773,0,0.002,0.5,-0.771667,76,30,207.958,208.034,0.5,0.13,0,0.966667
1774,0,0.002,0.5,-0.771667,74,30,208.015,208.089,0.5,0.13,0,0.966667
1775,0,0.002,0.5,-0.771667,73,30,208.071,208.144,0.5,0.13,0,0.966667
1776,0,0.002,0.5,-0.771667,76,30,208.126,208.202,0.5,0.13,0,0.966667
1777,0,0.002,0.5,-0.771667,73,30,208.184,208.257,0.5,0.13,0,0.966667
1778,0,0.002,0.5,-0.771667,74,30,208.239,208.313,0.5,0.13,0,0.966667
1779,0,0.002,0.5,-0.771667,75,30,208.295,208.37,0.5,0.13,0,0.966667
1780,0,0.002,0.5,-0.771667,78,30,208.352,208.43,0.5,0.13,0,0.966667
1781,0,0.002,0.5,-0.771667,77,30,208.412,208.489,0.5,0.13,0,0.966667
1782,0,0.002,0.5,-0.771667,75,30,208.471,208.546,0.5,0.13,0,0.966667
1783,0,0.002,0.5,-0.771667,71,30,208.528,208.599,0.5,0.13,0,0.966667
1784,0,0.002,0.5,-0.771667,70,30,208.581,208.651,0.5,0.13,0,0.966667
1785,0,0.002,0.5,-0.771667,75,30,208.633,208.708,0.5,0.13,0,0.966667
1786,0,0.002,0.5,-0.771667,74,30,208.69,208.764,0.5,0.13,0,0.966667
1787,0,0.002,0.5,-0.771667,74,30,208.746,208.82,0.5,0.13,0,0.966667
1788,0,0.002,0.5,-0.771667,74,30,208.802,208.876,0.5,0.13,0,0.966667
1789,0,0.002,0.5,-0.771667,75,30,208.858,208.933,0.5,0.13,0,0.966667
1790,0,0.002,0.5,-0.771667,74,30,208.915,208.989,0.5,0.13,0,0.966667
1791,0,0.002,0.5,-0.771667,75,30,208.971,209.046,0.5,0.13,0,0.966667
1792,0,0.002,0.5,-0.771667,76,30,209.028,209.104,0.5,0.13,0,0.966667
1793,0,0.002,0.5,-0.771667,74,30,209.086,209.16,0.5,0.13,0,0.966667
1794,0,0.002,0.5,-0.771667,75,30,209.142,209.217,0.5,0.13,0,0.966667
1795,0,0.002,0.5,-0.771667,75,30,209.199,209.274,0.5,0.13,0,0.966667
1796,0,0.002,0.5,-0.771667,71,30,209.256,209.327,0.5,0.13,0,0.966667
1797,0,0.002,0.5,-0.771667,73,30,209.309,209.382,0.5,0.13,0,0.966667
1798,0,0.002,0.5,-0.771667,73,30,209.364,209.437,0.5,0.13,0,0.966667
1799,0,0.002,0.5,-0.771667,75,30,209.419,209.494,0.5,0.13,0,0.966667
1800,0,0.002,0.5,-0.771667,76,30,209.476,209.552,0.5,0.13,0,0.966667
1801,0,0.002,0.5,-0.771667,77,30,209.534,209.611,0.5,0.13,0,0.966667
1802,0,0.002,0.5,-0.771667,79,30,209.593,209.672,0.5,0.13,0,0.966667
1803,0,0.002,0.5,-0.771667,76,30,209.654,209.73,0.5,0.13,0,0.966667
1804,0,0.002,0.5,-0.771667,69,30,209.712,209.781,0.5,0.13,0,0.966667
1805,0,0.002,0.5,-0.771667,71,30,209.763,209.834,0.5,0.13,0,0.966667
1806,0,0.002,0.5,-0.771667,75,30,209.816,209.891,0.5,0.13,0,0.966667
1807,0,0.002,0.5,-0.771667,76,30,209.873,209.949,0.5,0.13,0,0.966667
1808,0,0.002,0.5,-0.771667,73,30,209.931,210.004,0.5,0.13,0,0.966667
1809,0,0.002,0.5,-0.771667,76,30,209.986,210.062,0.5,0.13,0,0.966667
1810,0,0.002,0.5,-0.771667,73,30,210.044,210.117,0.5,0.13,0,0.966667
1811,0,0.002,0.5,-0.771667,74,30,210.097,210.171,0.5,0.13,0,0.966667
1812,0,0.002,0.5,-0.771667,77,30,210.153,210.23,0.5,0.13,0,0.966667
1813,0,0.002,0.5,-0.771667,75,30,210.212,210.287,0.5,0.13,0,0.966667
1814,0,0.002,0.5,-0.771667,76,30,210.269,210.345,0.5,0.13,0,0.966667
1815,0,0.002,0.5,-0.771667,75,30,210.327,210.402,0.5,0.13,0,0.966667
1816,0,0.002,0.5,-0.771667,75,30,210.382,210.457,0.5,0.13,0,0.966667
1817,0,0.002,0.5,-0.771667,76,30,210.439,210.515,0.5,0.13,0,0.966667
1818,0,0.002,0.5,-0.771667,77,30,210.497,210.574,0.5,0.13,0,0.966667
1819,0,0.002,0.5,-0.771667,76,30,210.558,210.634,0.5,0.13,0,0.966667
1820,0,0.002,0.5,-0.771667,81,30,210.616,210.697,0.5,0.13,0,0.966667
1821,0,0.002,0.5,-0.771667,75,30,210.681,210.756,0.5,0.13,0,0.966667
1822,0,0.002,0.5,-0.771667,76,30,210.738,210.814,0.5,0.13,0,0.966667
1823,0,0.002,0.5,-0.771667,75,30,210.794,210.869,0.5,0.13,0,0.966667
1824,0,0.002,0.5,-0.771667,74,30,210.851,210.925,0.5,0.13,0,0.966667
1825,0,0.002,0.5,-0.771667,73,30,210.907,210.98,0.5,0.13,0,0.966667
