# RL State Records - Total packets: 9600
# Initial μ: 1, Initial loss rate: 0.01
# Hybrid loss enabled: 1, Hybrid weight: 0.3
frame_id,packet_index,mu_used,Rt,loss_rate,reward,send_time,recivied_time,deadline,bandwidth_utilization,p_delay,p_loss,p_mddl,current_delay
74,17,1,0,0,-1.95674,67.515,67.535,2.6,0.0941994,0.13,0,1,20
74,18,1,0,0,-1.95674,67.545,67.565,2.6,0.0941994,0.13,0,1,20
74,19,1,0,0,-1.95674,67.573,67.593,2.6,0.0941994,0.13,0,1,20
74,20,1,0,0,-1.95674,67.602,67.622,2.6,0.0941994,0.13,0,1,20
74,21,1,0,0,-1.95674,67.632,67.652,2.6,0.0941994,0.13,0,1,20
74,22,1,0,0,-1.95674,67.66,67.68,2.6,0.0941994,0.13,0,1,20
74,23,1,0,0,-1.95674,67.69,67.71,2.6,0.0941994,0.13,0,1,20
74,24,1,0,0,-1.95674,67.719,67.739,2.6,0.0941994,0.13,0,1,20
74,25,1,0,0,-1.89333,67.748,67.768,2.6,0.158252,0.13,0,1,20
74,26,1,0,0,-1.89333,67.778,67.798,2.6,0.158252,0.13,0,1,20
74,27,1,0,0,-1.89333,67.806,67.826,2.6,0.158252,0.13,0,1,20
74,28,1,0,0,-1.89333,67.867,67.887,2.6,0.158252,0.13,0,1,20
74,29,1,0,0,-1.89333,67.899,67.919,2.6,0.158252,0.13,0,1,20
75,0,1,0,0,-0.89333,67.929,67.949,2.63333,0.158252,0.13,0,0,20
75,1,1,0,0,-1.89333,67.961,67.981,2.63333,0.158252,0.13,0,1,20
75,2,1,0,0,-1.89333,67.962,67.982,2.63333,0.158252,0.13,0,1,20
75,3,1,0,0,-1.89333,67.993,68.013,2.63333,0.158252,0.13,0,1,20
75,4,1,0,0,-1.89333,68.028,68.048,2.63333,0.158252,0.13,0,1,20
75,5,1,0,0,-1.89333,68.058,68.078,2.63333,0.158252,0.13,0,1,20
75,6,1,0,0,-1.88282,68.091,68.111,2.63333,0.168871,0.13,0,1,20
75,7,1,0,0,-1.88206,68.12,68.14,2.63333,0.169636,0.13,0,1,20
75,8,1,0,0,-1.88206,68.148,68.168,2.63333,0.169636,0.13,0,1,20
75,9,1,0,0,-1.88206,68.179,68.199,2.63333,0.169636,0.13,0,1,20
75,10,1,0,0,-1.8813,68.207,68.227,2.63333,0.170401,0.13,0,1,20
75,11,1,0,0,-1.8813,68.237,68.257,2.63333,0.170401,0.13,0,1,20
75,12,1,0,0,-1.91453,68.266,68.286,2.63333,0.13684,0.13,0,1,20
75,13,1,0,0,-1.91453,68.295,68.315,2.63333,0.13684,0.13,0,1,20
75,14,1,0,0,-1.91453,68.324,68.344,2.63333,0.13684,0.13,0,1,20
75,15,1,0,0,-1.91453,68.353,68.373,2.63333,0.13684,0.13,0,1,20
75,16,1,0,0,-1.91453,68.382,68.402,2.63333,0.13684,0.13,0,1,20
75,17,1,0,0,-1.91453,68.412,68.432,2.63333,0.13684,0.13,0,1,20
75,18,1,0,0,-1.91453,68.413,68.433,2.63333,0.13684,0.13,0,1,20
75,19,1,0,0,-1.91453,68.443,68.463,2.63333,0.13684,0.13,0,1,20
75,20,1,0,0,-1.91453,68.472,68.492,2.63333,0.13684,0.13,0,1,20
75,21,1,0,0,-1.91453,68.5,68.52,2.63333,0.13684,0.13,0,1,20
75,22,1,0,0,-1.91453,68.528,68.548,2.63333,0.13684,0.13,0,1,20
75,23,1,0,0,-1.91453,68.557,68.577,2.63333,0.13684,0.13,0,1,20
75,24,1,0,0,-1.91453,68.588,68.608,2.63333,0.13684,0.13,0,1,20
75,25,1,0,0,-1.91453,68.617,68.637,2.63333,0.13684,0.13,0,1,20
75,26,1,0,0,-1.91453,68.646,68.666,2.63333,0.13684,0.13,0,1,20
75,27,1,0,0,-1.91453,68.674,68.694,2.63333,0.13684,0.13,0,1,20
75,28,1,0,0,-1.91453,68.703,68.723,2.63333,0.13684,0.13,0,1,20
75,29,1,0,0,-1.91453,68.732,68.752,2.63333,0.13684,0.13,0,1,20
76,0,1,0,0,-0.973705,68.765,68.785,2.66667,0.0770656,0.13,0,0,20
76,1,1,0,0,-1.97371,68.797,68.817,2.66667,0.0770656,0.13,0,1,20
76,2,1,0,0,-1.97371,68.828,68.848,2.66667,0.0770656,0.13,0,1,20
76,4,1,0,0,-1.97371,68.859,68.879,2.66667,0.0770656,0.13,0,1,20
76,3,1,0,0,-1.97371,68.859,68.879,2.66667,0.0770656,0.13,0,1,20
76,5,1,0,0,-1.97371,68.892,68.912,2.66667,0.0770656,0.13,0,1,20
76,6,1,0,0,-1.97371,68.925,68.945,2.66667,0.0770656,0.13,0,1,20
76,7,1,0,0,-1.97371,68.956,68.976,2.66667,0.0770656,0.13,0,1,20
76,8,1,0,0,-1.97371,68.988,69.008,2.66667,0.0770656,0.13,0,1,20
76,9,1,0,0,-1.97371,69.016,69.036,2.66667,0.0770656,0.13,0,1,20
76,10,1,0,0,-1.97371,69.048,69.068,2.66667,0.0770656,0.13,0,1,20
76,11,1,0,0,-1.97371,69.079,69.099,2.66667,0.0770656,0.13,0,1,20
76,12,1,0,0,-1.97371,69.112,69.132,2.66667,0.0770656,0.13,0,1,20
76,13,1,0,0,-1.97371,69.144,69.164,2.66667,0.0770656,0.13,0,1,20
76,14,1,0,0,-1.97371,69.174,69.194,2.66667,0.0770656,0.13,0,1,20
76,15,1,0,0,-1.97371,69.206,69.226,2.66667,0.0770656,0.13,0,1,20
76,16,1,0,0,-1.97371,69.237,69.257,2.66667,0.0770656,0.13,0,1,20
76,17,1,0,0,-1.9789,69.27,69.29,2.66667,0.07182,0.13,0,1,20
76,18,1,0,0,-1.97539,69.301,69.321,2.66667,0.0753671,0.13,0,1,20
76,19,1,0,0,-1.97507,69.332,69.352,2.66667,0.0756895,0.13,0,1,20
76,20,1,0,0,-1.97507,69.332,69.352,2.66667,0.0756895,0.13,0,1,20
76,21,1,0,0,-1.97507,69.363,69.383,2.66667,0.0756895,0.13,0,1,20
76,22,1,0,0,-1.97475,69.392,69.412,2.66667,0.076012,0.13,0,1,20
76,23,1,0,0,-1.97443,69.422,69.442,2.66667,0.0763345,0.13,0,1,20
76,24,1,0,0,-1.97443,69.452,69.472,2.66667,0.0763345,0.13,0,1,20
76,25,1,0,0,-1.97443,69.482,69.502,2.66667,0.0763345,0.13,0,1,20
76,26,1,0,0,-1.97411,69.512,69.532,2.66667,0.0766569,0.13,0,1,20
76,27,1,0,0,-1.97379,69.536,69.556,2.66667,0.0769794,0.13,0,1,20
76,28,1,0,0,-1.97379,69.564,69.584,2.66667,0.0769794,0.13,0,1,20
76,29,1,0,0,-1.97347,69.594,69.614,2.66667,0.0773019,0.13,0,1,20
77,0,1,0,0,-0.973152,69.622,69.642,2.7,0.0776243,0.13,0,0,20
77,1,1,0,0,-1.97315,69.65,69.67,2.7,0.0776243,0.13,0,1,20
77,2,1,0,0,-1.97315,69.679,69.699,2.7,0.0776243,0.13,0,1,20
77,3,1,0,0,-1.97289,69.71,69.73,2.7,0.0778881,0.13,0,1,20
77,4,1,0,0,-1.97289,69.74,69.76,2.7,0.0778881,0.13,0,1,20
77,5,1,0,0,-1.96653,69.77,69.79,2.7,0.0843151,0.13,0,1,20
77,6,1,0,0,-1.96653,69.801,69.821,2.7,0.0843151,0.13,0,1,20
77,7,1,0,0,-1.96653,69.801,69.821,2.7,0.0843151,0.13,0,1,20
77,8,1,0,0,-1.96653,69.833,69.853,2.7,0.0843151,0.13,0,1,20
77,9,1,0,0,-1.96653,69.862,69.882,2.7,0.0843151,0.13,0,1,20
77,10,1,0,0,-1.96653,69.893,69.913,2.7,0.0843151,0.13,0,1,20
77,11,1,0,0,-1.96653,69.924,69.944,2.7,0.0843151,0.13,0,1,20
77,12,1,0,0,-1.96653,69.955,69.975,2.7,0.0843151,0.13,0,1,20
77,13,1,0,0,-1.96653,69.984,70.004,2.7,0.0843151,0.13,0,1,20
77,14,1,0,0,-1.96653,70.015,70.035,2.7,0.0843151,0.13,0,1,20
77,15,1,0,0,-1.96653,70.046,70.066,2.7,0.0843151,0.13,0,1,20
77,16,1,0,0,-1.96653,70.077,70.097,2.7,0.0843151,0.13,0,1,20
77,17,1,0,0,-1.96653,70.106,70.126,2.7,0.0843151,0.13,0,1,20
77,18,1,0,0,-1.96653,70.138,70.158,2.7,0.0843151,0.13,0,1,20
77,19,1,0,0,-1.96653,70.168,70.188,2.7,0.0843151,0.13,0,1,20
77,20,1,0,0,-1.96653,70.198,70.218,2.7,0.0843151,0.13,0,1,20
77,21,1,0,0,-1.96653,70.228,70.248,2.7,0.0843151,0.13,0,1,20
77,22,1,0,0,-1.97934,70.26,70.28,2.7,0.0713714,0.13,0,1,20
77,23,1,0,0,-1.97934,70.26,70.28,2.7,0.0713714,0.13,0,1,20
77,24,1,0,0,-1.97724,70.292,70.312,2.7,0.0734936,0.13,0,1,20
77,25,1,0,0,-1.97724,70.321,70.341,2.7,0.0734936,0.13,0,1,20
77,26,1,0,0,-1.97724,70.351,70.371,2.7,0.0734936,0.13,0,1,20
77,27,1,0,0,-1.97724,70.38,70.4,2.7,0.0734936,0.13,0,1,20
77,28,1,0,0,-1.97724,70.409,70.429,2.7,0.0734936,0.13,0,1,20
77,29,1,0,0,-1.97724,70.44,70.46,2.7,0.0734936,0.13,0,1,20
78,0,1,0,0,-0.977241,70.47,70.49,2.73333,0.0734936,0.13,0,0,20
78,1,1,0,0,-1.97724,70.501,70.521,2.73333,0.0734936,0.13,0,1,20
78,2,1,0,0,-1.97724,70.531,70.551,2.73333,0.0734936,0.13,0,1,20
78,3,1,0,0,-1.97724,70.561,70.581,2.73333,0.0734936,0.13,0,1,20
78,4,1,0,0,-1.97724,70.592,70.612,2.73333,0.0734936,0.13,0,1,20
78,5,1,0,0,-1.97724,70.622,70.642,2.73333,0.0734936,0.13,0,1,20
78,6,1,0,0,-1.97724,70.652,70.672,2.73333,0.0734936,0.13,0,1,20
78,7,1,0,0,-1.97724,70.682,70.702,2.73333,0.0734936,0.13,0,1,20
78,8,1,0,0,-1.97724,70.712,70.732,2.73333,0.0734936,0.13,0,1,20
78,9,1,0,0,-1.97724,70.713,70.733,2.73333,0.0734936,0.13,0,1,20
78,10,1,0,0,-1.97724,70.744,70.764,2.73333,0.0734936,0.13,0,1,20
78,11,1,0,0,-1.98302,70.775,70.795,2.73333,0.0676562,0.13,0,1,20
78,12,1,0,0,-1.98302,70.806,70.826,2.73333,0.0676562,0.13,0,1,20
78,13,1,0,0,-1.98302,70.84,70.86,2.73333,0.0676562,0.13,0,1,20
78,14,1,0,0,-1.98302,70.872,70.892,2.73333,0.0676562,0.13,0,1,20
78,15,1,0,0,-1.98302,70.904,70.924,2.73333,0.0676562,0.13,0,1,20
78,16,1,0,0,-1.98302,70.935,70.955,2.73333,0.0676562,0.13,0,1,20
78,17,1,0,0,-1.98302,70.968,70.988,2.73333,0.0676562,0.13,0,1,20
78,18,1,0,0,-1.98302,71,71.02,2.73333,0.0676562,0.13,0,1,20
78,19,1,0,0,-1.98275,71.033,71.053,2.73333,0.0679282,0.13,0,1,20
78,20,1,0,0,-1.98275,71.065,71.085,2.73333,0.0679282,0.13,0,1,20
78,21,1,0,0,-1.98248,71.097,71.117,2.73333,0.0682005,0.13,0,1,20
78,22,1,0,0,-1.98221,71.131,71.151,2.73333,0.0684725,0.13,0,1,20
78,23,1,0,0,-1.98221,71.163,71.183,2.73333,0.0684725,0.13,0,1,20
78,25,1,0,0,-1.98194,71.195,71.215,2.73333,0.0687445,0.13,0,1,20
78,24,1,0,0,-1.98194,71.195,71.215,2.73333,0.0687445,0.13,0,1,20
78,26,1,0,0,-1.98167,71.229,71.249,2.73333,0.0690165,0.13,0,1,20
78,27,1,0,0,-1.93959,71.262,71.282,2.73333,0.111521,0.13,0,1,20
78,28,1,0,0,-1.93916,71.294,71.314,2.73333,0.111961,0.13,0,1,20
78,29,1,0,0,-1.93872,71.325,71.345,2.73333,0.1124,0.13,0,1,20
79,0,1,0,0,-0.938724,71.357,71.377,2.76667,0.1124,0.13,0,0,20
79,1,1,0,0,-1.93829,71.389,71.409,2.76667,0.11284,0.13,0,1,20
79,2,1,0,0,-1.93785,71.422,71.442,2.76667,0.113279,0.13,0,1,20
79,3,1,0,0,-1.93785,71.453,71.473,2.76667,0.113279,0.13,0,1,20
79,4,1,0,0,-1.93742,71.485,71.505,2.76667,0.113719,0.13,0,1,20
79,5,1,0,0,-1.93698,71.519,71.539,2.76667,0.114158,0.13,0,1,20
79,6,1,0,0,-1.93698,71.55,71.57,2.76667,0.114158,0.13,0,1,20
79,7,1,0,0,-1.93698,71.581,71.601,2.76667,0.114158,0.13,0,1,20
79,8,1,0,0,-1.93655,71.613,71.633,2.76667,0.114598,0.13,0,1,20
79,9,1,0,0,-1.93611,71.644,71.664,2.76667,0.11504,0.13,0,1,20
79,10,1,0,0,-1.93611,71.676,71.696,2.76667,0.11504,0.13,0,1,20
79,11,1,0,0,-1.93611,71.677,71.697,2.76667,0.11504,0.13,0,1,20
79,12,1,0,0,-1.93567,71.708,71.728,2.76667,0.115483,0.13,0,1,20
79,13,1,0,0,-1.93523,71.739,71.759,2.76667,0.115929,0.13,0,1,20
79,14,1,0,0,-1.99547,71.771,71.791,2.76667,0.0550762,0.13,0,1,20
79,15,1,0,0,-1.99526,71.804,71.824,2.76667,0.0552885,0.13,0,1,20
79,16,1,0,0,-1.99526,71.835,71.855,2.76667,0.0552885,0.13,0,1,20
79,17,1,0,0,-1.99526,71.868,71.888,2.76667,0.0552885,0.13,0,1,20
79,18,1,0,0,-1.99526,71.899,71.919,2.76667,0.0552885,0.13,0,1,20
79,19,1,0,0,-1.99526,71.93,71.95,2.76667,0.0552885,0.13,0,1,20
79,20,1,0,0,-1.99526,71.962,71.982,2.76667,0.0552885,0.13,0,1,20
79,21,1,0,0,-1.99526,71.995,72.015,2.76667,0.0552885,0.13,0,1,20
79,22,1,0,0,-1.99526,72.024,72.044,2.76667,0.0552885,0.13,0,1,20
79,23,1,0,0,-1.99526,72.056,72.076,2.76667,0.0552885,0.13,0,1,20
79,24,1,0,0,-1.99526,72.089,72.109,2.76667,0.0552885,0.13,0,1,20
79,25,1,0,0,-1.99526,72.12,72.14,2.76667,0.0552885,0.13,0,1,20
79,26,1,0,0,-1.99526,72.151,72.171,2.76667,0.0552885,0.13,0,1,20
79,27,1,0,0,-1.99526,72.151,72.171,2.76667,0.0552885,0.13,0,1,20
79,28,1,0,0,-1.99526,72.185,72.205,2.76667,0.0552885,0.13,0,1,20
79,29,1,0,0,-1.99526,72.217,72.237,2.76667,0.0552885,0.13,0,1,20
80,0,1,0,0,-0.926301,72.248,72.268,2.8,0.124949,0.13,0,0,20
80,1,1,0,0,-1.9263,72.28,72.3,2.8,0.124949,0.13,0,1,20
80,2,1,0,0,-1.9263,72.313,72.333,2.8,0.124949,0.13,0,1,20
80,3,1,0,0,-1.9263,72.343,72.363,2.8,0.124949,0.13,0,1,20
80,4,1,0,0,-1.9263,72.375,72.395,2.8,0.124949,0.13,0,1,20
80,5,1,0,0,-1.9263,72.408,72.428,2.8,0.124949,0.13,0,1,20
80,6,1,0,0,-1.9263,72.44,72.46,2.8,0.124949,0.13,0,1,20
80,7,1,0,0,-1.9263,72.472,72.492,2.8,0.124949,0.13,0,1,20
80,8,1,0,0,-1.9263,72.506,72.526,2.8,0.124949,0.13,0,1,20
80,9,1,0,0,-1.9263,72.537,72.557,2.8,0.124949,0.13,0,1,20
80,10,1,0,0,-1.9263,72.57,72.59,2.8,0.124949,0.13,0,1,20
80,11,1,0,0,-1.92583,72.603,72.623,2.8,0.125421,0.13,0,1,20
80,13,1,0,0,-1.92535,72.634,72.654,2.8,0.125905,0.13,0,1,20
80,12,1,0,0,-1.92535,72.634,72.654,2.8,0.125905,0.13,0,1,20
80,14,1,0,0,-1.92535,72.668,72.688,2.8,0.125905,0.13,0,1,20
80,15,1,0,0,-1.92487,72.7,72.72,2.8,0.12639,0.13,0,1,20
80,16,1,0,0,-1.92439,72.732,72.752,2.8,0.126878,0.13,0,1,20
80,17,1,0,0,-1.89592,72.765,72.785,2.8,0.155639,0.13,0,1,20
80,18,1,0,0,-1.89532,72.796,72.816,2.8,0.15624,0.13,0,1,20
80,19,1,0,0,-1.89473,72.83,72.85,2.8,0.156842,0.13,0,1,20
80,20,1,0,0,-1.89473,72.862,72.882,2.8,0.156842,0.13,0,1,20
80,21,1,0,0,-1.89413,72.894,72.914,2.8,0.157447,0.13,0,1,20
80,22,1,0,0,-1.89353,72.925,72.945,2.8,0.158055,0.13,0,1,20
80,23,1,0,0,-1.89353,72.958,72.978,2.8,0.158055,0.13,0,1,20
80,24,1,0,0,-1.89292,72.99,73.01,2.8,0.158664,0.13,0,1,20
80,25,1,0,0,-1.89232,73.023,73.043,2.8,0.159276,0.13,0,1,20
80,26,1,0,0,-1.89232,73.055,73.075,2.8,0.159276,0.13,0,1,20
80,27,1,0,0,-1.89171,73.089,73.109,2.8,0.15989,0.13,0,1,20
80,28,1,0,0,-1.8911,73.12,73.14,2.8,0.160507,0.13,0,1,20
80,29,1,0,0,-1.8911,73.12,73.14,2.8,0.160507,0.13,0,1,20
81,0,1,0,0,-0.891098,73.153,73.173,2.83333,0.160507,0.13,0,0,20
81,1,1,0,0,-1.89049,73.185,73.205,2.83333,0.161126,0.13,0,1,20
81,2,1,0,0,-1.88987,73.218,73.238,2.83333,0.161747,0.13,0,1,20
81,3,1,0,0,-1.86002,73.25,73.27,2.83333,0.191901,0.13,0,1,20
81,4,1,0,0,-1.86002,73.282,73.302,2.83333,0.191901,0.13,0,1,20
81,5,1,0,0,-1.85929,73.314,73.334,2.83333,0.192641,0.13,0,1,20
81,6,1,0,0,-1.85855,73.346,73.366,2.83333,0.193384,0.13,0,1,20
81,7,1,0,0,-1.85855,73.378,73.398,2.83333,0.193384,0.13,0,1,20
81,8,1,0,0,-1.85784,73.409,73.429,2.83333,0.194099,0.13,0,1,20
81,9,1,0,0,-1.85707,73.442,73.462,2.83333,0.194877,0.13,0,1,20
81,10,1,0,0,-1.85707,73.474,73.494,2.83333,0.194877,0.13,0,1,20
81,11,1,0,0,-1.85636,73.504,73.524,2.83333,0.195599,0.13,0,1,20
81,12,1,0,0,-1.85636,73.538,73.558,2.83333,0.195599,0.13,0,1,20
81,13,1,0,0,-1.85636,73.569,73.589,2.83333,0.195599,0.13,0,1,20
81,14,1,0,0,-1.85636,73.6,73.62,2.83333,0.195599,0.13,0,1,20
81,15,1,0,0,-1.85636,73.6,73.62,2.83333,0.195599,0.13,0,1,20
81,16,1,0,0,-1.85636,73.633,73.653,2.83333,0.195599,0.13,0,1,20
81,17,1,0,0,-1.85636,73.665,73.685,2.83333,0.195599,0.13,0,1,20
81,18,1,0,0,-1.85636,73.695,73.715,2.83333,0.195599,0.13,0,1,20
81,19,1,0,0,-1.85636,73.727,73.747,2.83333,0.195599,0.13,0,1,20
81,20,1,0,0,-1.95702,73.759,73.779,2.83333,0.0939201,0.13,0,1,20
81,21,1,0,0,-1.95702,73.791,73.811,2.83333,0.0939201,0.13,0,1,20
81,22,1,0,0,-1.95702,73.821,73.841,2.83333,0.0939201,0.13,0,1,20
81,23,1,0,0,-1.95702,73.853,73.873,2.83333,0.0939201,0.13,0,1,20
81,24,1,0,0,-1.95702,73.885,73.905,2.83333,0.0939201,0.13,0,1,20
81,25,1,0,0,-1.95702,73.917,73.937,2.83333,0.0939201,0.13,0,1,20
81,26,1,0,0,-1.95702,73.947,73.967,2.83333,0.0939201,0.13,0,1,20
81,27,1,0,0,-1.95702,73.98,74,2.83333,0.0939201,0.13,0,1,20
81,28,1,0,0,-1.95702,74.007,74.027,2.83333,0.0939201,0.13,0,1,20
81,29,1,0,0,-1.95702,74.04,74.06,2.83333,0.0939201,0.13,0,1,20
82,0,1,0,0,-0.957019,74.071,74.091,2.86667,0.0939201,0.13,0,0,20
82,1,1,0,0,-1.95702,74.071,74.091,2.86667,0.0939201,0.13,0,1,20
82,2,1,0,0,-1.95702,74.105,74.125,2.86667,0.0939201,0.13,0,1,20
82,3,1,0,0,-1.95702,74.137,74.157,2.86667,0.0939201,0.13,0,1,20
82,4,1,0,0,-1.95702,74.169,74.189,2.86667,0.0939201,0.13,0,1,20
82,5,1,0,0,-1.95702,74.2,74.22,2.86667,0.0939201,0.13,0,1,20
82,6,1,0,0,-1.95702,74.233,74.253,2.86667,0.0939201,0.13,0,1,20
82,7,1,0,0,-1.91134,74.265,74.285,2.86667,0.140061,0.13,0,1,20
82,8,1,0,0,-1.91134,74.298,74.318,2.86667,0.140061,0.13,0,1,20
82,9,1,0,0,-1.91134,74.329,74.349,2.86667,0.140061,0.13,0,1,20
82,10,1,0,0,-1.91134,74.362,74.382,2.86667,0.140061,0.13,0,1,20
82,11,1,0,0,-1.91134,74.396,74.416,2.86667,0.140061,0.13,0,1,20
82,12,1,0,0,-1.91134,74.427,74.447,2.86667,0.140061,0.13,0,1,20
82,13,1,0,0,-1.91134,74.46,74.48,2.86667,0.140061,0.13,0,1,20
82,14,1,0,0,-1.91085,74.493,74.513,2.86667,0.140553,0.13,0,1,20
82,15,1,0,0,-1.91032,74.527,74.547,2.86667,0.141094,0.13,0,1,20
82,16,1,0,0,-1.91032,74.56,74.58,2.86667,0.141094,0.13,0,1,20
82,17,1,0,0,-1.91032,74.561,74.581,2.86667,0.141094,0.13,0,1,20
82,18,1,0,0,-1.90978,74.595,74.615,2.86667,0.141638,0.13,0,1,20
82,19,1,0,0,-1.90924,74.627,74.647,2.86667,0.142184,0.13,0,1,20
82,20,1,0,0,-1.90924,74.66,74.68,2.86667,0.142184,0.13,0,1,20
82,21,1,0,0,-1.90869,74.693,74.713,2.86667,0.142733,0.13,0,1,20
82,22,1,0,0,-1.90815,74.727,74.747,2.86667,0.143283,0.13,0,1,20
82,23,1,0,0,-1.69786,74.759,74.779,2.86667,0.355697,0.13,0,1,20
82,24,1,0,0,-1.6965,74.793,74.813,2.86667,0.357068,0.13,0,1,20
82,25,1,0,0,-1.69514,74.825,74.845,2.86667,0.358445,0.13,0,1,20
82,26,1,0,0,-1.69514,74.858,74.878,2.86667,0.358445,0.13,0,1,20
82,27,1,0,0,-1.69377,74.891,74.911,2.86667,0.359827,0.13,0,1,20
82,28,1,0,0,-1.6924,74.924,74.944,2.86667,0.361214,0.13,0,1,20
82,29,1,0,0,-1.6924,74.956,74.976,2.86667,0.361214,0.13,0,1,20
83,0,1,0,0,-0.691019,74.988,75.008,2.9,0.362607,0.13,0,0,20
83,1,1,0,0,-1.68963,75.029,75.049,2.9,0.364005,0.13,0,1,20
83,2,1,0,0,-1.68963,75.06,75.08,2.9,0.364005,0.13,0,1,20
83,3,1,0,0,-1.68963,75.061,75.081,2.9,0.364005,0.13,0,1,20
83,4,1,0,0,-1.68825,75.094,75.114,2.9,0.365408,0.13,0,1,20
83,5,1,0,0,-1.68685,75.126,75.146,2.9,0.366817,0.13,0,1,20
83,6,1,0,0,-1.68685,75.158,75.178,2.9,0.366817,0.13,0,1,20
83,7,1,0,0,-1.68545,75.191,75.211,2.9,0.368231,0.13,0,1,20
83,8,1,0,0,-1.68405,75.222,75.242,2.9,0.369651,0.13,0,1,20
83,9,1,0,0,-1.8216,75.254,75.274,2.9,0.230707,0.13,0,1,20
83,10,1,0,0,-1.82072,75.286,75.306,2.9,0.231596,0.13,0,1,20
83,11,1,0,0,-1.82072,75.317,75.337,2.9,0.231596,0.13,0,1,20
83,12,1,0,0,-1.81984,75.35,75.37,2.9,0.232489,0.13,0,1,20
83,13,1,0,0,-1.81984,75.38,75.4,2.9,0.232489,0.13,0,1,20
83,14,1,0,0,-1.81895,75.413,75.433,2.9,0.233385,0.13,0,1,20
83,15,1,0,0,-1.81806,75.443,75.463,2.9,0.234285,0.13,0,1,20
83,16,1,0,0,-1.81806,75.476,75.496,2.9,0.234285,0.13,0,1,20
83,17,1,0,0,-1.81716,75.507,75.527,2.9,0.235188,0.13,0,1,20
83,18,1,0,0,-1.81627,75.533,75.553,2.9,0.236095,0.13,0,1,20
83,19,1,0,0,-1.81627,75.533,75.553,2.9,0.236095,0.13,0,1,20
83,20,1,0,0,-1.81627,75.566,75.586,2.9,0.236095,0.13,0,1,20
83,21,1,0,0,-1.81536,75.597,75.617,2.9,0.237006,0.13,0,1,20
83,22,1,0,0,-1.81446,75.627,75.647,2.9,0.237919,0.13,0,1,20
83,23,1,0,0,-1.81446,75.658,75.678,2.9,0.237919,0.13,0,1,20
83,24,1,0,0,-1.81355,75.689,75.709,2.9,0.238837,0.13,0,1,20
83,25,1,0,0,-1.50283,75.75,75.77,2.9,0.552692,0.13,0,1,20
83,26,1,0,0,-1.50283,75.782,75.802,2.9,0.552692,0.13,0,1,20
83,27,1,0,0,-1.50283,75.812,75.832,2.9,0.552692,0.13,0,1,20
83,28,1,0,0,-1.50283,75.842,75.862,2.9,0.552692,0.13,0,1,20
83,29,1,0,0,-1.50283,75.873,75.893,2.9,0.552692,0.13,0,1,20
84,0,1,0,0,-0.502835,75.904,75.924,2.93333,0.552692,0.13,0,0,20
84,1,1,0,0,-1.50283,75.936,75.956,2.93333,0.552692,0.13,0,1,20
84,2,1,0,0,-1.50283,75.967,75.987,2.93333,0.552692,0.13,0,1,20
84,3,1,0,0,-1.50283,75.998,76.018,2.93333,0.552692,0.13,0,1,20
84,4,1,0,0,-1.50283,75.998,76.018,2.93333,0.552692,0.13,0,1,20
84,5,1,0,0,-1.50283,76.041,76.061,2.93333,0.552692,0.13,0,1,20
84,6,1,0,0,-1.50283,76.072,76.092,2.93333,0.552692,0.13,0,1,20
84,7,1,0,0,-1.50283,76.105,76.125,2.93333,0.552692,0.13,0,1,20
84,8,1,0,0,-1.50283,76.136,76.156,2.93333,0.552692,0.13,0,1,20
84,9,1,0,0,-1.50283,76.167,76.187,2.93333,0.552692,0.13,0,1,20
84,10,1,0,0,-1.50283,76.2,76.22,2.93333,0.552692,0.13,0,1,20
84,11,1,0,0,-1.50283,76.231,76.251,2.93333,0.552692,0.13,0,1,20
84,12,1,0,0,-1.79851,76.263,76.283,2.93333,0.254028,0.13,0,1,20
84,13,1,0,0,-1.79851,76.296,76.316,2.93333,0.254028,0.13,0,1,20
84,14,1,0,0,-1.79771,76.327,76.347,2.93333,0.254838,0.13,0,1,20
84,15,1,0,0,-1.79771,76.359,76.379,2.93333,0.254838,0.13,0,1,20
84,16,1,0,0,-1.79674,76.392,76.412,2.93333,0.25582,0.13,0,1,20
84,17,1,0,0,-1.79576,76.424,76.444,2.93333,0.256807,0.13,0,1,20
84,18,1,0,0,-1.79576,76.456,76.476,2.93333,0.256807,0.13,0,1,20
84,19,1,0,0,-1.79478,76.489,76.509,2.93333,0.257797,0.13,0,1,20
84,20,1,0,0,-1.79478,76.49,76.51,2.93333,0.257797,0.13,0,1,20
84,21,1,0,0,-1.79478,76.511,76.531,2.93333,0.257797,0.13,0,1,20
84,22,1,0,0,-1.7938,76.545,76.565,2.93333,0.258791,0.13,0,1,20
84,23,1,0,0,-1.7938,76.576,76.596,2.93333,0.258791,0.13,0,1,20
84,24,1,0,0,-1.7938,76.609,76.629,2.93333,0.258791,0.13,0,1,20
84,25,1,0,0,-1.7938,76.64,76.66,2.93333,0.258791,0.13,0,1,20
84,26,1,0,0,-1.7938,76.674,76.694,2.93333,0.258791,0.13,0,1,20
84,27,1,0,0,-1.7938,76.705,76.725,2.93333,0.258791,0.13,0,1,20
84,28,1,0,0,-1.7938,76.739,76.759,2.93333,0.258791,0.13,0,1,20
84,29,1,0,0,-1.3306,76.771,76.791,2.93333,0.726662,0.13,0,1,20
85,0,1,0,0,-0.330605,76.804,76.824,2.96667,0.726662,0.13,0,0,20
